user_id,signup_date,region,device_pref,acquisition_channel,signup_month
U104062,2025-02-09,South,Mobile App,Organic Search,2025-02
U104063,2025-05-13,East,Mobile App,Email/Push,2025-05
U104064,2025-05-12,South,Mobile Web,Paid Social,2025-05
U104065,2025-10-06,East,Mobile App,Paid Social,2025-10
U104066,2025-12-28,South,Mobile Web,Organic Search,2025-12
U104067,2025-03-25,East,Mobile Web,Influencer,2025-03
U104068,2025-08-30,South,Mobile Web,Influencer,2025-08
U104069,2025-04-26,South,Mobile Web,Paid Social,2025-04
U104070,2025-04-19,South,Mobile App,Referral,2025-04
U104071,2025-08-09,West,Mobile App,Referral,2025-08
U104072,2025-02-10,East,Desktop,Paid Social,2025-02
U104073,2025-05-27,South,Desktop,Paid Social,2025-05
U104074,2025-04-22,East,Mobile Web,Referral,2025-04
U104075,2025-04-13,East,Mobile Web,Paid Social,2025-04
U104076,2025-02-15,West,Mobile App,Paid Social,2025-02
U104077,2025-11-20,West,Mobile App,Paid Social,2025-11
U104078,2025-09-28,East,Desktop,Paid Social,2025-09
U104079,2025-07-14,South,Desktop,Paid Social,2025-07
U104080,2025-10-07,East,Mobile App,Paid Social,2025-10
U104081,2025-10-10,South,Mobile App,Paid Social,2025-10
U104082,2025-02-09,West,Mobile App,Influencer,2025-02
U104083,2025-07-08,North,Mobile App,Paid Social,2025-07
U104084,2025-06-13,North,Mobile App,Organic Search,2025-06
U104085,2025-01-24,North,Mobile Web,Email/Push,2025-01
U104086,2025-01-24,East,Mobile App,Influencer,2025-01
U104087,2025-01-04,West,Mobile Web,Paid Social,2025-01
U104088,2025-11-19,North,Mobile Web,Paid Social,2025-11
U104089,2025-10-17,East,Mobile Web,Organic Search,2025-10
U104090,2025-06-30,East,Mobile Web,Influencer,2025-06
U104091,2025-09-05,East,Mobile App,Paid Social,2025-09
U104092,2025-04-26,South,Mobile Web,Organic Search,2025-04
U104093,2025-10-06,West,Mobile App,Influencer,2025-10
U104094,2025-03-10,North,Desktop,Organic Search,2025-03
U104095,2025-12-17,East,Mobile App,Referral,2025-12
U104096,2025-09-11,North,Desktop,Referral,2025-09
U104097,2025-06-30,South,Mobile App,Paid Social,2025-06
U104098,2025-11-14,West,Mobile App,Organic Search,2025-11
U104099,2025-06-18,North,Mobile App,Organic Search,2025-06
U104100,2025-11-09,North,Mobile App,Referral,2025-11
U104101,2025-09-06,East,Mobile App,Influencer,2025-09
U104102,2025-07-07,South,Mobile App,Referral,2025-07
U104103,2025-02-23,South,Mobile Web,Paid Social,2025-02
U104104,2025-11-22,North,Mobile App,Referral,2025-11
U104105,2025-12-23,North,Mobile App,Organic Search,2025-12
U104106,2025-11-09,South,Mobile App,Organic Search,2025-11
U104107,2025-05-18,North,Mobile App,Organic Search,2025-05
U104108,2025-06-17,West,Mobile Web,Referral,2025-06
U104109,2025-04-13,North,Mobile App,Referral,2025-04
U104110,2025-03-26,South,Desktop,Organic Search,2025-03
U104111,2025-11-13,North,Mobile App,Influencer,2025-11
U104112,2025-07-31,North,Mobile Web,Paid Social,2025-07
U104113,2025-01-03,East,Mobile Web,Paid Social,2025-01
U104114,2025-06-28,East,Desktop,Organic Search,2025-06
U104115,2025-12-08,North,Mobile App,Email/Push,2025-12
U104116,2025-10-30,North,Mobile App,Paid Social,2025-10
U104117,2025-11-28,North,Mobile App,Paid Social,2025-11
U104118,2025-02-07,East,Desktop,Email/Push,2025-02
U104119,2025-08-27,South,Mobile App,Influencer,2025-08
U104120,2025-06-18,North,Desktop,Influencer,2025-06
U104121,2025-12-09,South,Mobile App,Paid Social,2025-12
U104122,2025-11-10,East,Mobile App,Influencer,2025-11
U104123,2025-11-02,West,Mobile App,Organic Search,2025-11
U104124,2025-01-30,West,Mobile App,Organic Search,2025-01
U104125,2025-07-09,South,Desktop,Paid Social,2025-07
U104126,2025-12-23,North,Mobile App,Referral,2025-12
U104127,2025-01-25,North,Mobile App,Paid Social,2025-01
U104128,2025-04-22,East,Mobile App,Organic Search,2025-04
U104129,2025-07-25,West,Mobile Web,Referral,2025-07
U104130,2025-07-04,South,Mobile App,Paid Social,2025-07
U104131,2025-02-16,South,Mobile App,Paid Social,2025-02
U104132,2025-08-16,South,Mobile Web,Organic Search,2025-08
U104133,2025-02-08,South,Mobile App,Influencer,2025-02
U104134,2025-01-16,North,Mobile App,Paid Social,2025-01
U104135,2025-01-22,South,Mobile App,Influencer,2025-01
U104136,2025-08-01,North,Mobile Web,Referral,2025-08
U104137,2025-11-06,North,Mobile Web,Referral,2025-11
U104138,2025-05-29,East,Desktop,Organic Search,2025-05
U104139,2025-08-29,North,Mobile Web,Referral,2025-08
U104140,2025-09-29,North,Desktop,Paid Social,2025-09
U104141,2025-02-28,South,Mobile App,Paid Social,2025-02
U104142,2025-10-14,West,Mobile App,Referral,2025-10
U104143,2025-07-21,East,Mobile App,Email/Push,2025-07
U104144,2025-02-01,North,Mobile App,Paid Social,2025-02
U104145,2025-06-11,South,Mobile Web,Organic Search,2025-06
U104146,2025-09-12,North,Mobile Web,Email/Push,2025-09
U104147,2025-09-11,East,Mobile App,Influencer,2025-09
U104148,2025-01-09,East,Mobile App,Paid Social,2025-01
U104149,2025-05-19,West,Mobile Web,Organic Search,2025-05
U104150,2025-01-10,South,Mobile App,Paid Social,2025-01
U104151,2025-08-02,West,Mobile App,Influencer,2025-08
U104152,2025-09-30,West,Mobile Web,Paid Social,2025-09
U104153,2025-11-20,West,Mobile App,Influencer,2025-11
U104154,2025-02-17,South,Desktop,Email/Push,2025-02
U104155,2025-04-21,South,Desktop,Email/Push,2025-04
U104156,2025-06-02,South,Mobile App,Influencer,2025-06
U104157,2025-05-03,North,Mobile App,Paid Social,2025-05
U104158,2025-12-23,North,Mobile Web,Paid Social,2025-12
U104159,2025-04-12,East,Mobile App,Referral,2025-04
U104160,2025-08-29,East,Mobile App,Organic Search,2025-08
U104161,2025-11-17,West,Desktop,Paid Social,2025-11
U104162,2025-07-10,North,Mobile App,Organic Search,2025-07
U104163,2025-08-05,North,Mobile App,Influencer,2025-08
U104164,2025-02-20,West,Mobile App,Influencer,2025-02
U104165,2025-10-19,South,Mobile App,Paid Social,2025-10
U104166,2025-03-22,North,Mobile App,Organic Search,2025-03
U104167,2025-03-29,West,Mobile App,Organic Search,2025-03
U104168,2025-07-13,West,Mobile App,Influencer,2025-07
U104169,2025-04-14,South,Mobile App,Organic Search,2025-04
U104170,2025-09-28,West,Desktop,Email/Push,2025-09
U104171,2025-04-06,East,Desktop,Influencer,2025-04
U104172,2025-07-17,West,Mobile App,Email/Push,2025-07
U104173,2025-01-01,West,Mobile App,Referral,2025-01
U104174,2025-06-16,North,Mobile App,Influencer,2025-06
U104175,2025-05-06,East,Mobile Web,Influencer,2025-05
U104176,2025-11-09,North,Desktop,Paid Social,2025-11
U104177,2025-03-22,North,Mobile Web,Paid Social,2025-03
U104178,2025-09-08,West,Mobile App,Influencer,2025-09
U104179,2025-06-18,South,Mobile App,Paid Social,2025-06
U104180,2025-03-14,East,Mobile Web,Organic Search,2025-03
U104181,2025-05-21,West,Desktop,Influencer,2025-05
U104182,2025-03-11,West,Mobile App,Influencer,2025-03
U104183,2025-09-19,West,Mobile App,Paid Social,2025-09
U104184,2025-12-06,South,Mobile App,Organic Search,2025-12
U104185,2025-11-04,South,Mobile App,Organic Search,2025-11
U104186,2025-09-02,North,Mobile App,Paid Social,2025-09
U104187,2025-01-03,South,Desktop,Influencer,2025-01
U104188,2025-12-03,South,Mobile Web,Referral,2025-12
U104189,2025-03-04,South,Desktop,Email/Push,2025-03
U104190,2025-02-18,East,Desktop,Paid Social,2025-02
U104191,2025-03-17,West,Mobile App,Organic Search,2025-03
U104192,2025-06-24,East,Mobile Web,Influencer,2025-06
U104193,2025-04-19,East,Desktop,Organic Search,2025-04
U104194,2025-07-02,South,Mobile App,Paid Social,2025-07
U104195,2025-07-11,North,Mobile Web,Email/Push,2025-07
U104196,2025-03-06,South,Mobile App,Influencer,2025-03
U104197,2025-12-03,East,Mobile Web,Organic Search,2025-12
U104198,2025-09-28,North,Mobile App,Organic Search,2025-09
U104199,2025-04-10,East,Mobile App,Paid Social,2025-04
U104200,2025-02-01,South,Mobile App,Email/Push,2025-02
U104201,2025-12-18,North,Mobile App,Influencer,2025-12
U104202,2025-05-08,North,Mobile App,Paid Social,2025-05
U104203,2025-12-05,South,Mobile App,Paid Social,2025-12
U104204,2025-02-12,South,Mobile App,Influencer,2025-02
U104205,2025-03-19,East,Mobile App,Paid Social,2025-03
U104206,2025-11-10,East,Mobile App,Email/Push,2025-11
U104207,2025-10-16,South,Mobile Web,Email/Push,2025-10
U104208,2025-09-27,West,Mobile Web,Influencer,2025-09
U104209,2025-06-11,South,Mobile Web,Referral,2025-06
U104210,2025-07-08,West,Desktop,Organic Search,2025-07
U104211,2025-09-04,North,Mobile App,Paid Social,2025-09
U104212,2025-08-04,East,Mobile App,Referral,2025-08
U104213,2025-11-11,South,Mobile App,Organic Search,2025-11
U104214,2025-12-05,North,Desktop,Organic Search,2025-12
U104215,2025-06-17,North,Mobile Web,Paid Social,2025-06
U104216,2025-12-05,South,Mobile App,Paid Social,2025-12
U104217,2025-07-12,North,Mobile App,Paid Social,2025-07
U104218,2025-10-10,North,Mobile App,Influencer,2025-10
U104219,2025-12-02,West,Mobile App,Organic Search,2025-12
U104220,2025-01-13,West,Mobile App,Paid Social,2025-01
U104221,2025-08-28,East,Desktop,Organic Search,2025-08
U104222,2025-11-16,West,Mobile App,Paid Social,2025-11
U104223,2025-05-27,West,Desktop,Influencer,2025-05
U104224,2025-07-23,South,Mobile App,Organic Search,2025-07
U104225,2025-03-21,North,Mobile Web,Paid Social,2025-03
U104226,2025-02-12,West,Desktop,Paid Social,2025-02
U104227,2025-03-30,East,Mobile App,Email/Push,2025-03
U104228,2025-05-28,South,Mobile App,Organic Search,2025-05
U104229,2025-04-05,South,Mobile Web,Paid Social,2025-04
U104230,2025-05-31,South,Desktop,Organic Search,2025-05
U104231,2025-01-02,West,Mobile App,Paid Social,2025-01
U104232,2025-01-22,South,Mobile App,Paid Social,2025-01
U104233,2025-11-09,West,Mobile App,Influencer,2025-11
U104234,2025-11-24,West,Desktop,Paid Social,2025-11
U104235,2025-01-07,East,Desktop,Influencer,2025-01
U104236,2025-07-25,South,Mobile App,Organic Search,2025-07
U104237,2025-04-24,South,Mobile App,Paid Social,2025-04
U104238,2025-09-29,North,Desktop,Influencer,2025-09
U104239,2025-03-24,North,Mobile App,Organic Search,2025-03
U104240,2025-06-28,East,Mobile App,Referral,2025-06
U104241,2025-07-29,South,Mobile App,Influencer,2025-07
U104242,2025-11-24,North,Mobile App,Email/Push,2025-11
U104243,2025-05-04,North,Mobile Web,Paid Social,2025-05
U104244,2025-04-23,West,Mobile App,Paid Social,2025-04
U104245,2025-01-12,South,Mobile App,Organic Search,2025-01
U104246,2025-05-06,West,Desktop,Paid Social,2025-05
U104247,2025-02-22,South,Mobile App,Organic Search,2025-02
U104248,2025-11-27,South,Mobile App,Paid Social,2025-11
U104249,2025-10-10,North,Desktop,Organic Search,2025-10
U104250,2025-05-20,South,Mobile Web,Paid Social,2025-05
U104251,2025-04-07,East,Mobile App,Influencer,2025-04
U104252,2025-01-05,North,Mobile App,Referral,2025-01
U104253,2025-02-26,South,Mobile App,Paid Social,2025-02
U104254,2025-11-30,East,Mobile Web,Influencer,2025-11
U104255,2025-03-10,East,Mobile App,Paid Social,2025-03
U104256,2025-04-28,East,Mobile App,Organic Search,2025-04
U104257,2025-02-28,South,Mobile App,Paid Social,2025-02
U104258,2025-02-02,South,Mobile Web,Influencer,2025-02
U104259,2025-11-14,West,Mobile App,Organic Search,2025-11
U104260,2025-02-19,West,Mobile App,Paid Social,2025-02
U104261,2025-01-19,West,Mobile App,Email/Push,2025-01
U104262,2025-08-02,South,Mobile App,Paid Social,2025-08
U104263,2025-07-16,West,Mobile Web,Email/Push,2025-07
U104264,2025-02-16,East,Mobile Web,Paid Social,2025-02
U104265,2025-06-16,North,Mobile Web,Influencer,2025-06
U104266,2025-10-16,West,Mobile Web,Referral,2025-10
U104267,2025-05-21,East,Mobile App,Influencer,2025-05
U104268,2025-03-25,North,Mobile Web,Email/Push,2025-03
U104269,2025-07-01,North,Mobile App,Influencer,2025-07
U104270,2025-03-20,West,Mobile App,Organic Search,2025-03
U104271,2025-08-03,North,Mobile Web,Influencer,2025-08
U104272,2025-01-14,North,Desktop,Referral,2025-01
U104273,2025-08-03,South,Mobile Web,Paid Social,2025-08
U104274,2025-05-08,North,Mobile Web,Email/Push,2025-05
U104275,2025-11-06,West,Desktop,Organic Search,2025-11
U104276,2025-09-05,South,Mobile App,Paid Social,2025-09
U104277,2025-01-29,South,Desktop,Organic Search,2025-01
U104278,2025-10-07,West,Mobile App,Organic Search,2025-10
U104279,2025-12-04,South,Mobile Web,Organic Search,2025-12
U104280,2025-11-15,South,Mobile Web,Organic Search,2025-11
U104281,2025-07-21,West,Mobile App,Paid Social,2025-07
U104282,2025-12-27,South,Mobile Web,Referral,2025-12
U104283,2025-02-26,South,Mobile App,Influencer,2025-02
U104284,2025-08-06,East,Desktop,Organic Search,2025-08
U104285,2025-03-03,West,Mobile App,Referral,2025-03
U104286,2025-06-06,West,Mobile App,Paid Social,2025-06
U104287,2025-07-21,West,Mobile App,Paid Social,2025-07
U104288,2025-01-17,West,Mobile App,Organic Search,2025-01
U104289,2025-11-18,East,Mobile App,Paid Social,2025-11
U104290,2025-01-06,West,Mobile App,Referral,2025-01
U104291,2025-02-27,North,Mobile App,Referral,2025-02
U104292,2025-11-21,South,Mobile App,Organic Search,2025-11
U104293,2025-11-14,East,Mobile App,Organic Search,2025-11
U104294,2025-06-18,South,Mobile App,Influencer,2025-06
U104295,2025-03-23,North,Desktop,Paid Social,2025-03
U104296,2025-08-07,South,Mobile App,Organic Search,2025-08
U104297,2025-06-26,South,Mobile App,Email/Push,2025-06
U104298,2025-07-23,South,Mobile App,Influencer,2025-07
U104299,2025-03-12,West,Mobile App,Organic Search,2025-03
U104300,2025-09-23,West,Mobile Web,Organic Search,2025-09
U104301,2025-04-08,East,Mobile App,Paid Social,2025-04
U104302,2025-12-11,West,Mobile App,Paid Social,2025-12
U104303,2025-10-18,South,Mobile App,Referral,2025-10
U104304,2025-07-27,South,Mobile Web,Paid Social,2025-07
U104305,2025-01-02,South,Mobile Web,Influencer,2025-01
U104306,2025-05-04,East,Mobile App,Organic Search,2025-05
U104307,2025-10-07,North,Mobile App,Paid Social,2025-10
U104308,2025-03-15,South,Mobile App,Paid Social,2025-03
U104309,2025-06-15,East,Mobile Web,Organic Search,2025-06
U104310,2025-01-22,South,Mobile App,Paid Social,2025-01
U104311,2025-06-03,West,Mobile App,Influencer,2025-06
U104312,2025-10-22,East,Mobile App,Influencer,2025-10
U104313,2025-08-07,North,Mobile App,Email/Push,2025-08
U104314,2025-06-06,South,Mobile App,Referral,2025-06
U104315,2025-08-18,East,Mobile App,Influencer,2025-08
U104316,2025-01-20,South,Mobile App,Organic Search,2025-01
U104317,2025-02-10,North,Mobile App,Organic Search,2025-02
U104318,2025-05-28,South,Mobile App,Referral,2025-05
U104319,2025-04-18,West,Mobile App,Paid Social,2025-04
U104320,2025-03-25,South,Mobile Web,Paid Social,2025-03
U104321,2025-11-18,West,Mobile Web,Influencer,2025-11
U104322,2025-11-05,West,Mobile Web,Email/Push,2025-11
U104323,2025-10-17,North,Desktop,Organic Search,2025-10
U104324,2025-11-19,East,Mobile App,Organic Search,2025-11
U104325,2025-05-14,South,Mobile App,Organic Search,2025-05
U104326,2025-07-26,North,Mobile App,Organic Search,2025-07
U104327,2025-10-10,East,Mobile App,Organic Search,2025-10
U104328,2025-09-23,East,Mobile App,Email/Push,2025-09
U104329,2025-03-14,North,Mobile App,Organic Search,2025-03
U104330,2025-12-18,West,Mobile App,Paid Social,2025-12
U104331,2025-02-17,East,Desktop,Influencer,2025-02
U104332,2025-11-22,West,Mobile App,Organic Search,2025-11
U104333,2025-08-21,South,Desktop,Referral,2025-08
U104334,2025-04-10,West,Mobile App,Organic Search,2025-04
U104335,2025-02-28,South,Mobile App,Referral,2025-02
U104336,2025-09-15,North,Mobile App,Paid Social,2025-09
U104337,2025-03-06,East,Mobile App,Paid Social,2025-03
U104338,2025-03-24,East,Mobile Web,Organic Search,2025-03
U104339,2025-06-03,South,Mobile App,Referral,2025-06
U104340,2025-09-23,South,Mobile App,Paid Social,2025-09
U104341,2025-11-05,North,Mobile App,Organic Search,2025-11
U104342,2025-03-20,East,Mobile App,Email/Push,2025-03
U104343,2025-11-11,South,Mobile App,Paid Social,2025-11
U104344,2025-05-30,South,Desktop,Influencer,2025-05
U104345,2025-02-17,South,Mobile App,Influencer,2025-02
U104346,2025-09-05,West,Desktop,Influencer,2025-09
U104347,2025-10-05,East,Mobile App,Influencer,2025-10
U104348,2025-12-22,East,Mobile App,Organic Search,2025-12
U104349,2025-04-08,West,Mobile App,Referral,2025-04
U104350,2025-01-25,South,Mobile App,Organic Search,2025-01
U104351,2025-10-11,North,Desktop,Paid Social,2025-10
U104352,2025-10-28,North,Mobile Web,Paid Social,2025-10
U104353,2025-03-09,East,Desktop,Organic Search,2025-03
U104354,2025-01-07,North,Mobile Web,Paid Social,2025-01
U104355,2025-11-01,South,Mobile App,Referral,2025-11
U104356,2025-05-17,North,Mobile Web,Email/Push,2025-05
U104357,2025-06-13,North,Mobile Web,Influencer,2025-06
U104358,2025-03-24,South,Mobile Web,Paid Social,2025-03
U104359,2025-05-18,West,Mobile App,Paid Social,2025-05
U104360,2025-03-14,East,Mobile App,Referral,2025-03
U104361,2025-08-25,West,Mobile App,Organic Search,2025-08
U104362,2025-02-15,West,Mobile App,Influencer,2025-02
U104363,2025-04-16,North,Mobile App,Influencer,2025-04
U104364,2025-10-15,South,Desktop,Referral,2025-10
U104365,2025-09-19,East,Mobile App,Paid Social,2025-09
U104366,2025-06-25,West,Mobile App,Paid Social,2025-06
U104367,2025-06-15,South,Mobile App,Paid Social,2025-06
U104368,2025-05-25,West,Mobile Web,Organic Search,2025-05
U104369,2025-11-26,North,Mobile App,Email/Push,2025-11
U104370,2025-10-10,South,Desktop,Paid Social,2025-10
U104371,2025-02-23,East,Desktop,Paid Social,2025-02
U104372,2025-06-27,South,Desktop,Referral,2025-06
U104373,2025-09-01,North,Mobile App,Paid Social,2025-09
U104374,2025-12-07,South,Mobile App,Influencer,2025-12
U104375,2025-05-07,North,Desktop,Paid Social,2025-05
U104376,2025-09-28,East,Mobile Web,Email/Push,2025-09
U104377,2025-05-12,West,Desktop,Influencer,2025-05
U104378,2025-04-03,West,Mobile App,Influencer,2025-04
U104379,2025-03-14,East,Mobile App,Paid Social,2025-03
U104380,2025-09-05,South,Mobile App,Paid Social,2025-09
U104381,2025-12-14,South,Mobile Web,Influencer,2025-12
U104382,2025-09-30,North,Mobile Web,Influencer,2025-09
U104383,2025-02-12,South,Mobile App,Referral,2025-02
U104384,2025-02-10,North,Mobile App,Organic Search,2025-02
U104385,2025-06-19,West,Mobile App,Paid Social,2025-06
U104386,2025-07-31,West,Mobile Web,Email/Push,2025-07
U104387,2025-06-17,South,Mobile App,Paid Social,2025-06
U104388,2025-02-08,East,Mobile App,Paid Social,2025-02
U104389,2025-09-02,North,Mobile App,Paid Social,2025-09
U104390,2025-05-31,East,Mobile App,Influencer,2025-05
U104391,2025-04-21,East,Desktop,Paid Social,2025-04
U104392,2025-02-16,South,Mobile Web,Organic Search,2025-02
U104393,2025-03-04,North,Mobile Web,Organic Search,2025-03
U104394,2025-08-13,West,Mobile Web,Paid Social,2025-08
U104395,2025-03-10,East,Mobile App,Referral,2025-03
U104396,2025-10-26,West,Mobile Web,Paid Social,2025-10
U104397,2025-10-17,West,Desktop,Paid Social,2025-10
U104398,2025-10-23,West,Mobile Web,Organic Search,2025-10
U104399,2025-07-22,North,Mobile App,Organic Search,2025-07
U104400,2025-03-02,North,Mobile Web,Paid Social,2025-03
U104401,2025-11-14,South,Desktop,Email/Push,2025-11
U104402,2025-11-10,North,Mobile App,Email/Push,2025-11
U104403,2025-06-10,South,Mobile App,Organic Search,2025-06
U104404,2025-11-27,East,Desktop,Organic Search,2025-11
U104405,2025-01-16,South,Desktop,Paid Social,2025-01
U104406,2025-12-04,North,Mobile App,Influencer,2025-12
